business_id,ViolationTypeID,risk_category,description,business_name,business_address,business_city,business_state,inspection_id,inspection_date,inspection_type,mes,día,año,Aprobado,Observación,Clausurado
57755,103132,Moderate Risk,Improper thawing methods,Events Management @ Legion of Honor,100 34th Ave,San Francisco,CA,57755_20190607,2019-06-07,Routine - Unscheduled,June,Friday,2019,False,True,False
4509,103120,Moderate Risk,Moderate risk food holding temperature,AFC SUSHI @ SAFEWAY 1507,2020 MARKET St,San Francisco,CA,4509_20180504,2018-05-04,Routine - Unscheduled,May,Friday,2018,False,True,False
37405,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Irelands 32,3920 Geary Blvd,San Francisco,CA,37405_20190620,2019-06-20,Routine - Unscheduled,June,Thursday,2019,True,False,False
26379,103103,High Risk,High risk food holding temperature,Sushi Kazu,841 Irving St,San Francisco,CA,26379_20170119,2017-01-19,Routine - Unscheduled,January,Thursday,2017,False,False,True
919,103143,Low Risk,Inadequate warewashing facilities or equipment,"Ritz-Carlton, SF -  P-37 Restaurant and Bar",600 Stockton St 4th Floor,San Francisco,CA,919_20190927,2019-09-27,Routine - Unscheduled,September,Friday,2019,True,False,False
16329,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Oscar Burger & Deli,1850 Cesar Chavez St,San Francisco,CA,16329_20190110,2019-01-10,Routine - Unscheduled,January,Thursday,2019,True,False,False
64004,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,Mission Groceteria,2950 23rd St,San Francisco,CA,64004_20190509,2019-05-09,Routine - Unscheduled,May,Thursday,2019,False,True,False
64723,103157,Low Risk,Food safety certificate or food handler card not available,Reveille Coffee,768 Sansome,San Francisco,CA,64723_20190726,2019-07-26,Routine - Unscheduled,July,Friday,2019,True,False,False
38606,103154,Low Risk,Unclean or degraded floors walls or ceilings,Milan,606 Geary St,San Francisco,CA,38606_20170223,2017-02-23,Routine - Unscheduled,February,Thursday,2017,True,False,False
7276,103133,Moderate Risk,Foods not protected from contamination,RADMAN'S PRODUCE MARKET,201D TURK St,San Francisco,CA,7276_20180323,2018-03-23,Routine - Unscheduled,March,Friday,2018,False,True,False
39606,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Stable Cafe,2128 Folsom St,San Francisco,CA,39606_20171213,2017-12-13,Routine - Unscheduled,December,Wednesday,2017,True,False,False
3892,103152,Low Risk,Unclean unmaintained or improperly constructed toilet facilities,PORTICO,245 MARKET St #3,San Francisco,CA,3892_20190710,2019-07-10,Routine - Unscheduled,July,Wednesday,2019,True,False,False
17723,103108,High Risk,Contaminated or adulterated food,Sushi Suki Restaurant,360 C West Portal Ave,San Francisco,CA,17723_20180222,2018-02-22,Routine - Unscheduled,February,Thursday,2018,False,False,True
64884,103154,Low Risk,Unclean or degraded floors walls or ceilings,Tope,1326 Grant Ave,San Francisco,CA,64884_20180607,2018-06-07,Routine - Unscheduled,June,Thursday,2018,True,False,False
920,103133,Moderate Risk,Foods not protected from contamination,Ritz-Carlton SF - Club Lounge,600 Stockton St 8th Floor,San Francisco,CA,920_20170410,2017-04-10,Routine - Unscheduled,April,Monday,2017,False,True,False
61915,103148,Low Risk,No thermometers or uncalibrated thermometers,La Loma Produce Nos. 3 & 9 Inc,5652 MISSION St,San Francisco,CA,61915_20161103,2016-11-03,Routine - Unscheduled,November,Thursday,2016,True,False,False
4678,103157,Low Risk,Food safety certificate or food handler card not available,BOUDIN BAKERY,399 10th Ave,San Francisco,CA,4678_20171020,2017-10-20,Routine - Unscheduled,October,Friday,2017,True,False,False
36201,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Pacific Catch,1200 09th Ave,San Francisco,CA,36201_20190131,2019-01-31,Routine - Unscheduled,January,Thursday,2019,False,True,False
27799,103103,High Risk,High risk food holding temperature,Buckhorn Grill,845 Market St FE-5,San Francisco,CA,27799_20180130,2018-01-30,Routine - Unscheduled,January,Tuesday,2018,False,False,True
63755,103145,Low Risk,Improper storage of equipment utensils or linens,Hana Zen Sushi & Yakitori Bar,Pier 39  Space M209,San Francisco,CA,63755_20171024,2017-10-24,Routine - Unscheduled,October,Tuesday,2017,True,False,False
39936,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,Sodexo at Academy of Art University,620 Sutter St  2nd Floor,San Francisco,CA,39936_20190425,2019-04-25,Routine - Unscheduled,April,Thursday,2019,False,True,False
5847,103131,Moderate Risk,Moderate risk vermin infestation,John Muir Elementary School,380 Webster St,San Francisco,CA,5847_20190215,2019-02-15,Routine - Unscheduled,February,Friday,2019,False,True,False
64416,103157,Low Risk,Food safety certificate or food handler card not available,Yoppi Yogurt,845 Market St 277,San Francisco,CA,64416_20190117,2019-01-17,Routine - Unscheduled,January,Thursday,2019,True,False,False
64805,103162,Low Risk,Other low risk violation,Andersen Bread,1390 Market St Suite 110,San Francisco,CA,64805_20180330,2018-03-30,Routine - Unscheduled,March,Friday,2018,True,False,False
36687,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Jay's Cheesesteak,3285 21st St,San Francisco,CA,36687_20180924,2018-09-24,Routine - Unscheduled,September,Monday,2018,True,False,False
24437,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Caffe Baonecci,516 Green St,San Francisco,CA,24437_20190605,2019-06-05,Routine - Unscheduled,June,Wednesday,2019,False,True,False
2325,103131,Moderate Risk,Moderate risk vermin infestation,THE CITRUS CLUB,1790 HAIGHT St,San Francisco,CA,2325_20170125,2017-01-25,Routine - Unscheduled,January,Wednesday,2017,False,True,False
253,103154,Low Risk,Unclean or degraded floors walls or ceilings,Ann's Donut Coffee Shop,4488 Mission St,San Francisco,CA,253_20161208,2016-12-08,Routine - Unscheduled,December,Thursday,2016,True,False,False
1337,103133,Moderate Risk,Foods not protected from contamination,Sabor De San Miguel,3263 MISSION St,San Francisco,CA,1337_20190815,2019-08-15,Reinspection/Followup,August,Thursday,2019,False,True,False
1362,103144,Low Risk,Unapproved or unmaintained equipment or utensils,RESTAURANTE FAMILIAR,4499 MISSION St,San Francisco,CA,1362_20180426,2018-04-26,Routine - Unscheduled,April,Thursday,2018,True,False,False
9298,103157,Low Risk,Food safety certificate or food handler card not available,El Mansour,3121 clement st,San Francisco,CA,9298_20181025,2018-10-25,Routine - Unscheduled,October,Thursday,2018,True,False,False
63493,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,The Golden West,8 Trinity Pl,San Francisco,CA,63493_20171228,2017-12-28,Routine - Unscheduled,December,Thursday,2017,True,False,False
1043,103144,Low Risk,Unapproved or unmaintained equipment or utensils,CENTRAL COFFEE TEA & SPICE,1696 HAYES St,San Francisco,CA,1043_20180928,2018-09-28,Routine - Unscheduled,September,Friday,2018,True,False,False
40001,103154,Low Risk,Unclean or degraded floors walls or ceilings,Nopalito,306 Broderick St,San Francisco,CA,40001_20180423,2018-04-23,Routine - Unscheduled,April,Monday,2018,True,False,False
2051,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Cocotte,1521 Hyde St,San Francisco,CA,2051_20180814,2018-08-14,Routine - Unscheduled,August,Tuesday,2018,False,True,False
23702,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Doo Bu Restaurant,1723 Buchanan St,San Francisco,CA,23702_20180709,2018-07-09,Routine - Unscheduled,July,Monday,2018,False,True,False
7779,103120,Moderate Risk,Moderate risk food holding temperature,LA MEXICANA BAKERY,2804 24th St,San Francisco,CA,7779_20190411,2019-04-11,Routine - Unscheduled,April,Thursday,2019,False,True,False
2863,103109,High Risk,Unclean or unsanitary food contact surfaces,HAYSTACK PIZZA RESTAURANT,3881 24th St,San Francisco,CA,2863_20170830,2017-08-30,Routine - Unscheduled,August,Wednesday,2017,False,False,True
5653,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,S. F. Chowder A Chili Cart,Pier 39,San Francisco,CA,5653_20170928,2017-09-28,Routine - Unscheduled,September,Thursday,2017,False,True,False
7663,103161,Low Risk,Low risk vermin infestation,GGP MARKET,2948 24th St,San Francisco,CA,7663_20170104,2017-01-04,Routine - Unscheduled,January,Wednesday,2017,True,False,False
2263,103148,Low Risk,No thermometers or uncalibrated thermometers,TAIWAN RESTAURANT,445 CLEMENT St,San Francisco,CA,2263_20170425,2017-04-25,Routine - Unscheduled,April,Tuesday,2017,True,False,False
34910,103132,Moderate Risk,Improper thawing methods,Piccolo Italia Pizza,799 O'Farrell St,San Francisco,CA,34910_20171011,2017-10-11,Routine - Unscheduled,October,Wednesday,2017,False,True,False
1977,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,BURMA SUPERSTAR RESTAURANT,309 CLEMENT St,San Francisco,CA,1977_20170103,2017-01-03,Routine - Unscheduled,January,Tuesday,2017,False,True,False
62769,103156,Low Risk,Permit license or inspection report not posted,Loving Hut Vegan Cuisine,845 Market St FE12,San Francisco,CA,62769_20190116,2019-01-16,Routine - Unscheduled,January,Wednesday,2019,True,False,False
3185,103154,Low Risk,Unclean or degraded floors walls or ceilings,PIRRO'S PIZZERIA,2244 TARAVAL St,San Francisco,CA,3185_20190709,2019-07-09,Routine - Unscheduled,July,Tuesday,2019,True,False,False
2664,103139,Low Risk,Improper food storage,Alice's Restaurant,1599 Sanchez St,San Francisco,CA,2664_20190613,2019-06-13,Routine - Unscheduled,June,Thursday,2019,True,False,False
3926,103139,Low Risk,Improper food storage,"Espetus Churrascaria, Inc.",1686 MARKET St,San Francisco,CA,3926_20190703,2019-07-03,Routine - Unscheduled,July,Wednesday,2019,True,False,False
5816,103139,Low Risk,Improper food storage,WEST PORTAL ELEMENTARY SCHOOL,5 LENOX Way,San Francisco,CA,5816_20161108,2016-11-08,Routine - Unscheduled,November,Tuesday,2016,True,False,False
36673,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Mid City Market,868 Geary St,San Francisco,CA,36673_20170629,2017-06-29,Routine - Unscheduled,June,Thursday,2017,False,True,False
39513,103132,Moderate Risk,Improper thawing methods,Domo,511 Laguna St,San Francisco,CA,39513_20170301,2017-03-01,Routine - Unscheduled,March,Wednesday,2017,False,True,False
7491,103143,Low Risk,Inadequate warewashing facilities or equipment,AUTO CITY Food Mart,505 So. Van Ness Ave,San Francisco,CA,7491_20171121,2017-11-21,Routine - Unscheduled,November,Tuesday,2017,True,False,False
36523,103133,Moderate Risk,Foods not protected from contamination,Marina Theatre,2149 Chestnut St,San Francisco,CA,36523_20170314,2017-03-14,Routine - Unscheduled,March,Tuesday,2017,False,True,False
2866,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,ELIZA'S RESTAURANT,2877 CALIFORNIA St,San Francisco,CA,2866_20181023,2018-10-23,Routine - Unscheduled,October,Tuesday,2018,True,False,False
1002,103157,Low Risk,Food safety certificate or food handler card not available,BIG MOUTH BURGERS,3392 24th St,San Francisco,CA,1002_20190507,2019-05-07,Routine - Unscheduled,May,Tuesday,2019,True,False,False
1829,103120,Moderate Risk,Moderate risk food holding temperature,Nob Hill Cafe,1152 Taylor St,San Francisco,CA,1829_20170926,2017-09-26,Routine - Unscheduled,September,Tuesday,2017,False,True,False
38379,103154,Low Risk,Unclean or degraded floors walls or ceilings,Mi Ranchito Produce,2169 Mission St,San Francisco,CA,38379_20171030,2017-10-30,Routine - Unscheduled,October,Monday,2017,True,False,False
39824,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,RN74,301 Mission St,San Francisco,CA,39824_20190130,2019-01-30,Routine - Unscheduled,January,Wednesday,2019,False,True,False
16349,103142,Low Risk,Unclean nonfood contact surfaces,L's Cafe,2871 24th St,San Francisco,CA,16349_20170420,2017-04-20,Routine - Unscheduled,April,Thursday,2017,True,False,False
5033,103142,Low Risk,Unclean nonfood contact surfaces,DESTINATION BAKING COMPANY,598 Chenery St,San Francisco,CA,5033_20190806,2019-08-06,Routine - Unscheduled,August,Tuesday,2019,True,False,False
279,103131,Moderate Risk,Moderate risk vermin infestation,Inga Donuts,1026 Hyde St,San Francisco,CA,279_20171010,2017-10-10,Routine - Unscheduled,October,Tuesday,2017,False,True,False
4590,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,TAQUERIA CAN-CUN  RESTAURANT,1003 MARKET St,San Francisco,CA,4590_20180321,2018-03-21,Routine - Unscheduled,March,Wednesday,2018,False,True,False
121,103161,Low Risk,Low risk vermin infestation,Akikos Sushi,431 Bush St,San Francisco,CA,121_20170418,2017-04-18,Routine - Unscheduled,April,Tuesday,2017,True,False,False
3121,103103,High Risk,High risk food holding temperature,Le Central Bistro Corp,453 Bush St,San Francisco,CA,3121_20190214,2019-02-14,Routine - Unscheduled,February,Thursday,2019,False,False,True
3374,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Daily Grill,347 Geary St,San Francisco,CA,3374_20190725,2019-07-25,Routine - Unscheduled,July,Thursday,2019,True,False,False
3613,103109,High Risk,Unclean or unsanitary food contact surfaces,IL PIRATA,2007 16th St,San Francisco,CA,3613_20171116,2017-11-16,Routine - Unscheduled,November,Thursday,2017,False,False,True
3484,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,BOULEVARD,1 MISSION St,San Francisco,CA,3484_20190829,2019-08-29,Routine - Unscheduled,August,Thursday,2019,False,True,False
11289,103142,Low Risk,Unclean nonfood contact surfaces,STARBUCKS,280 KING STREET,San Francisco,CA,11289_20180307,2018-03-07,Routine - Unscheduled,March,Wednesday,2018,True,False,False
665,103142,Low Risk,Unclean nonfood contact surfaces,BRAZEN HEAD RESTAURANT,3166 Buchanan St,San Francisco,CA,665_20161005,2016-10-05,Routine - Unscheduled,October,Wednesday,2016,True,False,False
2243,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Cafe Claude,7 Claude Ln,San Francisco,CA,2243_20190516,2019-05-16,Routine - Unscheduled,May,Thursday,2019,False,True,False
26341,103156,Low Risk,Permit license or inspection report not posted,"Natural Market, Inc.",2201 PINE St,San Francisco,CA,26341_20190731,2019-07-31,Routine - Unscheduled,July,Wednesday,2019,True,False,False
59331,103145,Low Risk,Improper storage of equipment utensils or linens,The Lunch Box,50 Phelan Ave.,San Francisco,CA,59331_20190130,2019-01-30,Routine - Unscheduled,January,Wednesday,2019,True,False,False
38458,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Kissa Ko,1581 Webster St #195,San Francisco,CA,38458_20180606,2018-06-06,Routine - Unscheduled,June,Wednesday,2018,True,False,False
2599,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,HONG KONG RESTAURANT,2728 SAN BRUNO Ave,San Francisco,CA,2599_20190723,2019-07-23,Routine - Unscheduled,July,Tuesday,2019,False,True,False
11034,103147,Low Risk,Inadequate ventilation or lighting,RITA'S CATERING TRUCK,100 Alemany Blvd,San Francisco,CA,11034_20181220,2018-12-20,Routine - Unscheduled,December,Thursday,2018,True,False,False
61641,103154,Low Risk,Unclean or degraded floors walls or ceilings,Donairo's Pizza,6905 Geary Blvd,San Francisco,CA,61641_20190416,2019-04-16,Routine - Unscheduled,April,Tuesday,2019,True,False,False
31568,103105,High Risk,Improper cooling methods,Taqueria El Sol #2,595 Geary St,San Francisco,CA,31568_20190227,2019-02-27,Routine - Unscheduled,February,Wednesday,2019,False,False,True
1350,103120,Moderate Risk,Moderate risk food holding temperature,KING OF THAI NOODLE HOUSE,639 CLEMENT St,San Francisco,CA,1350_20180516,2018-05-16,Routine - Unscheduled,May,Wednesday,2018,False,True,False
1508,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Nonna Rose Restaurant,Foot of Taylor St #7,San Francisco,CA,1508_20190416,2019-04-16,Routine - Unscheduled,April,Tuesday,2019,True,False,False
386,103142,Low Risk,Unclean nonfood contact surfaces,ADELITA'S CAKES,3780 MISSION St,San Francisco,CA,386_20171116,2017-11-16,Routine - Unscheduled,November,Thursday,2017,True,False,False
1734,103145,Low Risk,Improper storage of equipment utensils or linens,SAI JAI THAI,771 O'FARRELL St,San Francisco,CA,1734_20171120,2017-11-20,Routine - Unscheduled,November,Monday,2017,True,False,False
7762,103102,High Risk,Unclean hands or improper use of gloves,Liguria Bakery,1700 Stockton St,San Francisco,CA,7762_20180622,2018-06-22,Routine - Unscheduled,June,Friday,2018,False,False,True
2384,103142,Low Risk,Unclean nonfood contact surfaces,TWO JACKS SEAFOOD,401 HAIGHT St,San Francisco,CA,2384_20190507,2019-05-07,Routine - Unscheduled,May,Tuesday,2019,True,False,False
